"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Liechtenstein","2017","Total","October","Data tabulated by year of occurrence","Final figure, complete","2019","29",""
"Liechtenstein","2017","Total","November","Data tabulated by year of occurrence","Final figure, complete","2019","19",""
"Liechtenstein","2017","Total","December","Data tabulated by year of occurrence","Final figure, complete","2019","29",""
"Liechtenstein","2016","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2018","271",""
"Liechtenstein","2016","Total","January","Data tabulated by year of occurrence","Final figure, complete","2018","33",""
"Liechtenstein","2016","Total","February","Data tabulated by year of occurrence","Final figure, complete","2018","19",""
"Liechtenstein","2016","Total","March","Data tabulated by year of occurrence","Final figure, complete","2018","23",""
"Liechtenstein","2016","Total","April","Data tabulated by year of occurrence","Final figure, complete","2018","20",""
"Liechtenstein","2016","Total","May","Data tabulated by year of occurrence","Final figure, complete","2018","22",""
"Liechtenstein","2016","Total","June","Data tabulated by year of occurrence","Final figure, complete","2018","12",""
"Liechtenstein","2016","Total","July","Data tabulated by year of occurrence","Final figure, complete","2018","27",""
"Liechtenstein","2016","Total","August","Data tabulated by year of occurrence","Final figure, complete","2018","23",""
"Liechtenstein","2016","Total","September","Data tabulated by year of occurrence","Final figure, complete","2018","24",""
"Liechtenstein","2016","Total","October","Data tabulated by year of occurrence","Final figure, complete","2018","25",""
"Liechtenstein","2016","Total","November","Data tabulated by year of occurrence","Final figure, complete","2018","17",""
"Liechtenstein","2016","Total","December","Data tabulated by year of occurrence","Final figure, complete","2018","26",""
"Liechtenstein","2014","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2016","268",""
"Liechtenstein","2014","Total","January","Data tabulated by year of occurrence","Final figure, complete","2016","17",""
"Liechtenstein","2014","Total","February","Data tabulated by year of occurrence","Final figure, complete","2016","14",""
"Liechtenstein","2014","Total","March","Data tabulated by year of occurrence","Final figure, complete","2016","36",""
"Liechtenstein","2014","Total","April","Data tabulated by year of occurrence","Final figure, complete","2016","17",""
"Liechtenstein","2014","Total","May","Data tabulated by year of occurrence","Final figure, complete","2016","20",""
"Liechtenstein","2014","Total","June","Data tabulated by year of occurrence","Final figure, complete","2016","20",""
"Liechtenstein","2014","Total","July","Data tabulated by year of occurrence","Final figure, complete","2016","25",""
"Liechtenstein","2014","Total","August","Data tabulated by year of occurrence","Final figure, complete","2016","23",""
"Liechtenstein","2014","Total","September","Data tabulated by year of occurrence","Final figure, complete","2016","25",""
"Liechtenstein","2014","Total","October","Data tabulated by year of occurrence","Final figure, complete","2016","20",""
"Liechtenstein","2014","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","23",""
"Liechtenstein","2014","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","28",""
"Liechtenstein","2013","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2015","246",""
"Liechtenstein","2013","Total","January","Data tabulated by year of occurrence","Final figure, complete","2015","19",""
"Liechtenstein","2013","Total","February","Data tabulated by year of occurrence","Final figure, complete","2015","32",""
"Liechtenstein","2013","Total","March","Data tabulated by year of occurrence","Final figure, complete","2015","18",""
"Liechtenstein","2013","Total","April","Data tabulated by year of occurrence","Final figure, complete","2015","16",""
"Liechtenstein","2013","Total","May","Data tabulated by year of occurrence","Final figure, complete","2015","28",""
"Liechtenstein","2013","Total","June","Data tabulated by year of occurrence","Final figure, complete","2015","23",""
"Liechtenstein","2013","Total","July","Data tabulated by year of occurrence","Final figure, complete","2015","19",""
"Liechtenstein","2013","Total","August","Data tabulated by year of occurrence","Final figure, complete","2015","20",""
"Liechtenstein","2013","Total","September","Data tabulated by year of occurrence","Final figure, complete","2015","17",""
"Liechtenstein","2013","Total","October","Data tabulated by year of occurrence","Final figure, complete","2015","17",""
"Liechtenstein","2013","Total","November","Data tabulated by year of occurrence","Final figure, complete","2015","20",""
"Liechtenstein","2013","Total","December","Data tabulated by year of occurrence","Final figure, complete","2015","17",""
"Liechtenstein","2013","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2015","0",""
"Liechtenstein","2012","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2013","224",""
"Liechtenstein","2012","Total","January","Data tabulated by year of occurrence","Final figure, complete","2013","18",""
"Liechtenstein","2012","Total","February","Data tabulated by year of occurrence","Final figure, complete","2013","21",""
"Liechtenstein","2012","Total","March","Data tabulated by year of occurrence","Final figure, complete","2013","22",""
"Liechtenstein","2012","Total","April","Data tabulated by year of occurrence","Final figure, complete","2013","22",""
"Liechtenstein","2012","Total","May","Data tabulated by year of occurrence","Final figure, complete","2013","21",""
"Liechtenstein","2012","Total","June","Data tabulated by year of occurrence","Final figure, complete","2013","22",""
"Liechtenstein","2012","Total","July","Data tabulated by year of occurrence","Final figure, complete","2013","13",""
"Liechtenstein","2012","Total","August","Data tabulated by year of occurrence","Final figure, complete","2013","16",""
"Liechtenstein","2012","Total","September","Data tabulated by year of occurrence","Final figure, complete","2013","19",""
"Liechtenstein","2012","Total","October","Data tabulated by year of occurrence","Final figure, complete","2013","19",""
"Liechtenstein","2012","Total","November","Data tabulated by year of occurrence","Final figure, complete","2013","19",""
"Liechtenstein","2012","Total","December","Data tabulated by year of occurrence","Final figure, complete","2013","12",""
"Liechtenstein","2011","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2012","248",""
"Liechtenstein","2011","Total","January","Data tabulated by year of occurrence","Final figure, complete","2012","22",""
"Liechtenstein","2011","Total","February","Data tabulated by year of occurrence","Final figure, complete","2012","18",""
"Liechtenstein","2011","Total","March","Data tabulated by year of occurrence","Final figure, complete","2012","31",""
"Liechtenstein","2011","Total","April","Data tabulated by year of occurrence","Final figure, complete","2012","25",""
"Liechtenstein","2011","Total","May","Data tabulated by year of occurrence","Final figure, complete","2012","15",""
"Liechtenstein","2011","Total","June","Data tabulated by year of occurrence","Final figure, complete","2012","14",""
"Liechtenstein","2011","Total","July","Data tabulated by year of occurrence","Final figure, complete","2012","26",""
"Liechtenstein","2011","Total","August","Data tabulated by year of occurrence","Final figure, complete","2012","15",""
"Liechtenstein","2011","Total","September","Data tabulated by year of occurrence","Final figure, complete","2012","26",""
"Liechtenstein","2011","Total","October","Data tabulated by year of occurrence","Final figure, complete","2012","18",""
"Liechtenstein","2011","Total","November","Data tabulated by year of occurrence","Final figure, complete","2012","19",""
"Liechtenstein","2011","Total","December","Data tabulated by year of occurrence","Final figure, complete","2012","19",""
"Liechtenstein","2010","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2010","238",""
"Liechtenstein","2010","Total","January","Data tabulated by year of occurrence","Final figure, complete","2010","16",""
"Liechtenstein","2010","Total","February","Data tabulated by year of occurrence","Final figure, complete","2010","13",""
"Liechtenstein","2010","Total","March","Data tabulated by year of occurrence","Final figure, complete","2010","23",""
"Liechtenstein","2010","Total","April","Data tabulated by year of occurrence","Final figure, complete","2010","18",""
"Liechtenstein","2010","Total","May","Data tabulated by year of occurrence","Final figure, complete","2010","22",""
"Liechtenstein","2010","Total","June","Data tabulated by year of occurrence","Final figure, complete","2010","14",""
"Liechtenstein","2010","Total","July","Data tabulated by year of occurrence","Final figure, complete","2010","25",""
"Liechtenstein","2010","Total","August","Data tabulated by year of occurrence","Final figure, complete","2010","18",""
"Liechtenstein","2010","Total","September","Data tabulated by year of occurrence","Final figure, complete","2010","17",""
"Liechtenstein","2010","Total","October","Data tabulated by year of occurrence","Final figure, complete","2010","27",""
"Liechtenstein","2010","Total","November","Data tabulated by year of occurrence","Final figure, complete","2010","23",""
"Liechtenstein","2010","Total","December","Data tabulated by year of occurrence","Final figure, complete","2010","22",""
